PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
531,Earth,FALSE,TRAPPIST-1e,20,FALSE,0,802,0,16,0,Hailey Barber,FALSE
532,Mars,FALSE,TRAPPIST-1e,36,FALSE,1304,0,7,18,0,Lewis Potter,FALSE
533,Europa,TRUE,55 Cancri e,19,FALSE,0,0,0,0,0,Roland Larson,TRUE
534,Earth,FALSE,TRAPPIST-1e,40,FALSE,1387,614,1564,5,0,Jaylen Harrison,FALSE
535,Earth,FALSE,TRAPPIST-1e,19,FALSE,4,10,0,1178,428,Sarahi Hurst,FALSE
536,Mars,FALSE,TRAPPIST-1e,35,FALSE,750,0,0,0,1065,Kylee Wood,FALSE
537,Earth,FALSE,PSO J318.5-22,51,FALSE,590,28,73,0,82,Zechariah Black,FALSE
538,Europa,FALSE,TRAPPIST-1e,51,FALSE,0,0,0,0,0,Tristan Ashley,TRUE
539,Earth,FALSE,TRAPPIST-1e,20,FALSE,2532,1,0,59,10,Abram Vaughn,TRUE
540,Mars,FALSE,TRAPPIST-1e,65,FALSE,1399,0,0,0,0,Fatima Stuart,FALSE
541,Earth,FALSE,TRAPPIST-1e,24,FALSE,0,80,106,344,0,Alice Yates,FALSE
542,Mars,TRUE,TRAPPIST-1e,20,FALSE,0,0,0,0,0,Reese Leonard,TRUE
543,Earth,FALSE,TRAPPIST-1e,19,FALSE,0,785,0,0,19,Atticus Dillon,TRUE
544,Mars,FALSE,TRAPPIST-1e,27,FALSE,831,0,0,867,20,Colin Avila,FALSE
545,Earth,FALSE,TRAPPIST-1e,26,FALSE,1170,0,0,187,100,Ximena Glover,FALSE
546,Europa,TRUE,55 Cancri e,32,FALSE,0,0,0,0,0,Eliana Michael,TRUE
547,Earth,FALSE,55 Cancri e,25,FALSE,0,0,1,735,25,Morgan Boyle,FALSE
548,Earth,FALSE,55 Cancri e,16,FALSE,825,9,0,0,42,Octavio Fleming,FALSE
549,Mars,FALSE,TRAPPIST-1e,18,FALSE,32,1255,1,0,0,Roderick Andrews,TRUE
550,Europa,FALSE,TRAPPIST-1e,57,FALSE,0,62,0,2136,178,Ashlynn Obrien,FALSE
551,Europa,FALSE,55 Cancri e,28,FALSE,550,5203,0,2244,1624,Chaya Middleton,FALSE
552,Earth,FALSE,PSO J318.5-22,56,FALSE,46,11,0,622,0,Aliya Tran,FALSE
553,Earth,FALSE,55 Cancri e,21,FALSE,287,0,16,115,175,Brayden Woods,FALSE
554,Earth,TRUE,PSO J318.5-22,23,FALSE,0,0,0,0,0,Myla Mendoza,TRUE
555,Europa,FALSE,55 Cancri e,53,TRUE,5022,2376,0,0,235,Alexandra Bowman,FALSE
556,Earth,FALSE,TRAPPIST-1e,24,FALSE,714,0,4,49,11,Ashlee Giles,FALSE
557,Earth,FALSE,TRAPPIST-1e,23,FALSE,393,510,0,0,5,Luka Bird,FALSE
558,Europa,TRUE,55 Cancri e,17,FALSE,0,0,0,0,0,Jasmin Meyer,TRUE
559,Earth,TRUE,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Quinn Johns,TRUE
560,Earth,TRUE,55 Cancri e,0,FALSE,0,0,0,0,0,Alisson Bentley,TRUE
561,Earth,FALSE,TRAPPIST-1e,57,FALSE,0,1409,29,0,0,Madison Sampson,TRUE
562,Mars,FALSE,TRAPPIST-1e,17,FALSE,513,0,669,0,0,Alisa Kirk,FALSE
563,Earth,FALSE,PSO J318.5-22,39,FALSE,0,0,0,1144,0,Karla Gill,FALSE
564,Europa,FALSE,TRAPPIST-1e,26,TRUE,1,5610,0,5,119,Ansley Vang,TRUE
565,Earth,FALSE,TRAPPIST-1e,18,FALSE,0,0,773,0,4,Remington Sanford,FALSE
566,Europa,FALSE,TRAPPIST-1e,45,FALSE,0,1389,0,2987,0,Samuel Clark,FALSE
567,Europa,TRUE,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Joanna Beard,TRUE
568,Earth,FALSE,TRAPPIST-1e,39,FALSE,0,0,0,0,0,Ryann Collins,TRUE
569,Mars,FALSE,TRAPPIST-1e,27,FALSE,120,0,1476,3,0,Karson Cowan,FALSE
570,Europa,TRUE,TRAPPIST-1e,15,FALSE,0,0,0,0,0,Moses Haas,TRUE
571,Earth,FALSE,TRAPPIST-1e,29,FALSE,68,74,713,37,15,Kyan Bradford,TRUE
572,Mars,FALSE,55 Cancri e,39,FALSE,98,0,125,0,1082,Alessandro Mosley,FALSE
573,Earth,FALSE,TRAPPIST-1e,27,FALSE,0,0,0,908,0,Sharon Cuevas,FALSE
574,Earth,TRUE,55 Cancri e,28,FALSE,0,0,0,0,0,Greyson Wall,TRUE
575,Earth,TRUE,TRAPPIST-1e,1,FALSE,0,0,0,0,0,Jovanny Wheeler,FALSE
576,Earth,FALSE,55 Cancri e,43,FALSE,0,6,730,1,0,Izabella Moses,FALSE
577,Mars,FALSE,TRAPPIST-1e,15,FALSE,643,0,45,0,10,Ana Cummings,FALSE
578,Europa,FALSE,55 Cancri e,25,TRUE,0,3978,0,266,597,Camila Haynes,TRUE
579,Earth,TRUE,TRAPPIST-1e,12,FALSE,0,0,0,0,0,Myla Mcmahon,TRUE
580,Europa,FALSE,TRAPPIST-1e,62,FALSE,0,22,0,3314,22,Cael Hart,FALSE
581,Europa,TRUE,55 Cancri e,40,FALSE,0,0,0,0,0,Aiyana Crosby,TRUE
582,Mars,FALSE,TRAPPIST-1e,32,TRUE,0,0,0,0,0,Jacqueline Chaney,TRUE
583,Earth,TRUE,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Nia Lozano,FALSE
584,Mars,FALSE,TRAPPIST-1e,38,FALSE,1192,5,1864,4287,0,Conrad Maynard,FALSE
585,Earth,FALSE,TRAPPIST-1e,37,FALSE,0,8,70,360,258,Mckenzie Rocha,FALSE
586,Earth,FALSE,TRAPPIST-1e,28,FALSE,0,7,6,0,482,Cecilia Nolan,FALSE
587,Earth,FALSE,TRAPPIST-1e,24,FALSE,0,1049,1,0,0,Helena Cameron,FALSE
588,Earth,FALSE,55 Cancri e,21,FALSE,770,0,0,40,0,Daniela Reynolds,FALSE
589,Earth,TRUE,TRAPPIST-1e,16,FALSE,0,0,0,0,0,Royce Orr,TRUE
590,Mars,FALSE,55 Cancri e,18,FALSE,2904,5,50,0,9,Kaylie Burgess,FALSE
591,Earth,FALSE,TRAPPIST-1e,42,FALSE,10,303,12,0,478,Davin Curry,FALSE
592,Earth,TRUE,PSO J318.5-22,18,FALSE,0,0,0,0,0,Rolando Cabrera,TRUE
593,Europa,TRUE,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Tyree Rhodes,TRUE
594,Europa,FALSE,TRAPPIST-1e,34,FALSE,0,6229,0,2279,587,Andreas Kaiser,TRUE
595,Earth,FALSE,TRAPPIST-1e,20,FALSE,2215,0,0,86,0,Raina Zhang,TRUE
596,Earth,FALSE,TRAPPIST-1e,38,FALSE,1517,0,0,27,0,Alexia Clay,FALSE
597,Europa,FALSE,TRAPPIST-1e,37,FALSE,223,9495,0,1318,1866,Charlie Murillo,TRUE
598,Earth,FALSE,TRAPPIST-1e,26,FALSE,0,2811,957,0,87,Deon Compton,TRUE
599,Mars,TRUE,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Tiana Jarvis,FALSE
600,Mars,TRUE,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Jazmyn Ali,TRUE
601,Earth,FALSE,TRAPPIST-1e,27,FALSE,0,1,667,897,43,Riley Singh,FALSE
602,Earth,FALSE,TRAPPIST-1e,36,FALSE,0,17,204,559,3,Brenna Harrison,FALSE
603,Europa,FALSE,55 Cancri e,36,FALSE,0,8151,5,0,8182,Yesenia Guerra,FALSE
604,Mars,FALSE,TRAPPIST-1e,54,FALSE,149,981,215,0,0,Kaitlynn Pace,TRUE
605,Earth,FALSE,TRAPPIST-1e,20,FALSE,98,499,0,142,52,Emerson Montoya,FALSE
606,Earth,TRUE,PSO J318.5-22,17,FALSE,0,0,0,0,0,Reginald Fox,TRUE
607,Europa,FALSE,55 Cancri e,43,FALSE,0,16856,0,4344,977,Gianna Rich,FALSE
608,Earth,FALSE,TRAPPIST-1e,17,FALSE,0,0,0,0,804,Sidney Matthews,FALSE
609,Earth,FALSE,TRAPPIST-1e,13,FALSE,0,63,54,20,916,Destiney Weber,FALSE
610,Earth,TRUE,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Annalise Orozco,TRUE
611,Earth,TRUE,PSO J318.5-22,4,FALSE,0,0,0,0,0,Eli Leon,TRUE
612,Earth,TRUE,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Ella Fisher,TRUE
613,Mars,FALSE,TRAPPIST-1e,46,FALSE,247,0,418,480,36,Valery Hancock,FALSE
614,Earth,FALSE,TRAPPIST-1e,19,FALSE,49,680,0,0,46,Amelia Wright,TRUE
615,Earth,TRUE,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Mckayla Wise,TRUE
616,Earth,FALSE,TRAPPIST-1e,39,FALSE,0,2,0,69,836,Connor Bruce,FALSE
617,Europa,TRUE,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Gunner Cherry,TRUE
618,Mars,TRUE,55 Cancri e,40,FALSE,0,0,0,0,0,Lee Rasmussen,TRUE
619,Earth,FALSE,TRAPPIST-1e,24,FALSE,181,224,0,195,191,Mckenna Ho,FALSE
620,Europa,FALSE,TRAPPIST-1e,33,FALSE,1,2223,0,12,404,Regan Brady,TRUE
621,Mars,FALSE,TRAPPIST-1e,29,FALSE,5715,2,211,1476,0,Orion Cohen,FALSE
622,Europa,TRUE,TRAPPIST-1e,23,FALSE,0,0,0,0,0,Kayden Spencer,TRUE
623,Earth,FALSE,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Darian Mcgee,TRUE
624,Mars,TRUE,TRAPPIST-1e,25,FALSE,0,0,0,0,0,Josh Case,TRUE
625,Earth,FALSE,55 Cancri e,35,FALSE,2594,195,0,0,0,Laila Oneal,FALSE
626,Earth,FALSE,TRAPPIST-1e,6,FALSE,0,0,0,0,0,Jacqueline Oconnor,TRUE
627,Earth,FALSE,TRAPPIST-1e,36,FALSE,0,0,863,1,1,Andrea Boyer,FALSE
628,Europa,TRUE,55 Cancri e,32,FALSE,0,0,0,0,0,Ivan Oconnor,TRUE
629,Europa,TRUE,55 Cancri e,23,FALSE,0,0,0,0,0,Paul Morris,TRUE
630,Europa,TRUE,55 Cancri e,28,FALSE,0,0,0,0,0,Joanna Ponce,TRUE
631,Earth,TRUE,55 Cancri e,0,FALSE,0,0,0,0,0,Izabelle Conway,TRUE
632,Mars,TRUE,TRAPPIST-1e,5,FALSE,0,0,0,0,0,Manuel Mayer,TRUE
633,Europa,FALSE,TRAPPIST-1e,32,FALSE,0,1301,0,94,356,Haleigh Bullock,FALSE
634,Mars,FALSE,TRAPPIST-1e,37,FALSE,78,0,0,2948,0,Aydin Giles,FALSE
635,Europa,FALSE,TRAPPIST-1e,25,FALSE,0,3,0,763,3541,Haiden Rivera,FALSE
636,Earth,FALSE,PSO J318.5-22,37,FALSE,0,10,544,9,299,Leon Hubbard,FALSE
637,Earth,TRUE,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Aedan Wagner,FALSE
638,Earth,FALSE,TRAPPIST-1e,14,FALSE,0,0,533,266,93,Ayla Becker,FALSE
639,Mars,FALSE,PSO J318.5-22,20,TRUE,14,0,59,1777,0,Adeline Oliver,FALSE
640,Mars,TRUE,TRAPPIST-1e,35,FALSE,0,0,0,0,0,Abdiel Munoz,TRUE
641,Europa,FALSE,TRAPPIST-1e,19,FALSE,0,3,0,918,2346,Addison Joseph,FALSE
642,Mars,FALSE,TRAPPIST-1e,38,FALSE,1717,16,39,0,48,Matilda Reed,FALSE
643,Mars,FALSE,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Kamari Cantu,TRUE
644,Earth,TRUE,TRAPPIST-1e,36,FALSE,0,0,0,0,0,Desmond Gallagher,FALSE
645,Earth,TRUE,PSO J318.5-22,41,FALSE,0,0,0,0,0,Noel Mayer,TRUE
646,Europa,TRUE,55 Cancri e,37,TRUE,0,0,0,0,0,Giovanni Wyatt,TRUE
647,Earth,TRUE,TRAPPIST-1e,40,FALSE,0,0,0,0,0,Kaylynn Braun,TRUE
648,Earth,TRUE,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Nia Ruiz,TRUE
649,Mars,FALSE,55 Cancri e,52,FALSE,1279,0,1061,359,0,Peyton Hubbard,FALSE
650,Earth,FALSE,TRAPPIST-1e,34,FALSE,14,748,0,41,0,Chris Maynard,TRUE
651,Earth,TRUE,PSO J318.5-22,14,FALSE,0,0,0,0,0,Luka Sampson,TRUE
652,Mars,FALSE,TRAPPIST-1e,55,FALSE,938,0,82,0,162,Anabel Sweeney,FALSE
653,Mars,TRUE,TRAPPIST-1e,20,FALSE,0,0,0,0,0,Kamora Barrera,TRUE
654,Mars,TRUE,TRAPPIST-1e,40,FALSE,0,0,0,0,0,Sidney Mcknight,TRUE
655,Mars,FALSE,TRAPPIST-1e,21,FALSE,2947,0,287,27,0,Tianna Wells,FALSE
656,Europa,TRUE,TRAPPIST-1e,13,FALSE,0,0,0,0,0,Lesly Mccormick,TRUE
657,Mars,FALSE,TRAPPIST-1e,27,FALSE,20,0,1000,36,0,Addison Camacho,TRUE
658,Europa,FALSE,TRAPPIST-1e,17,FALSE,0,1339,26,244,15,Olive Dixon,FALSE
659,Earth,TRUE,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Gustavo Baird,TRUE
660,Earth,TRUE,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Leroy Mayer,FALSE
661,Earth,TRUE,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Shea Griffin,FALSE
662,Europa,TRUE,TRAPPIST-1e,32,FALSE,0,0,0,0,0,Tara Booth,TRUE
663,Earth,FALSE,TRAPPIST-1e,44,FALSE,0,121,0,748,0,Presley Martin,FALSE
664,Europa,FALSE,55 Cancri e,18,FALSE,17,215,4,5132,697,Royce Clay,FALSE
665,Earth,TRUE,TRAPPIST-1e,4,FALSE,0,0,0,0,0,Tony Cochran,FALSE
666,Earth,FALSE,TRAPPIST-1e,21,FALSE,9,0,0,25,811,Lena Gilmore,FALSE
667,Earth,FALSE,TRAPPIST-1e,36,FALSE,0,0,1508,110,117,Patrick Webb,TRUE
668,Earth,FALSE,TRAPPIST-1e,19,FALSE,14,614,0,160,0,Ashlynn Sellers,FALSE
669,Mars,TRUE,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Luke Preston,TRUE
670,Mars,FALSE,TRAPPIST-1e,46,FALSE,949,0,128,3,41,Freddy Banks,TRUE
671,Europa,TRUE,55 Cancri e,37,FALSE,0,0,0,0,0,Zaire Gibbs,TRUE
672,Earth,FALSE,TRAPPIST-1e,27,FALSE,1771,0,242,0,37,Precious Chen,FALSE
673,Europa,FALSE,TRAPPIST-1e,58,FALSE,0,1386,2,128,2577,Amirah Carrillo,TRUE
674,Earth,FALSE,TRAPPIST-1e,59,FALSE,0,0,0,0,755,Makayla Wong,FALSE
675,Earth,FALSE,TRAPPIST-1e,24,FALSE,191,497,0,0,16,Carmelo Berg,FALSE
676,Europa,FALSE,TRAPPIST-1e,34,FALSE,0,3488,0,4343,38,Julianne Potts,FALSE
677,Earth,FALSE,TRAPPIST-1e,23,FALSE,15,1,777,3,3,Emilee Garner,FALSE
678,Earth,TRUE,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Bobby Walls,FALSE
679,Earth,FALSE,TRAPPIST-1e,49,FALSE,0,1738,0,19,0,Colten Zavala,FALSE
680,Earth,FALSE,TRAPPIST-1e,18,FALSE,24,753,0,0,0,Noel Mccarty,FALSE
681,Mars,FALSE,TRAPPIST-1e,17,FALSE,13,0,565,367,1,Aracely Eaton,FALSE
682,Earth,FALSE,TRAPPIST-1e,27,FALSE,0,118,0,5,665,Lucy Rush,FALSE
683,Earth,TRUE,55 Cancri e,0,FALSE,0,0,0,0,0,Anna Mccormick,TRUE
684,Earth,TRUE,TRAPPIST-1e,34,FALSE,0,0,0,0,0,Lilian Pratt,TRUE
685,Europa,FALSE,TRAPPIST-1e,22,FALSE,0,297,3,676,2924,Payton Salazar,FALSE
686,Earth,TRUE,55 Cancri e,55,FALSE,0,0,0,0,0,Ean Berger,TRUE
687,Europa,FALSE,TRAPPIST-1e,63,FALSE,0,4286,18,4,872,Kaya Bowen,TRUE
688,Earth,FALSE,PSO J318.5-22,28,FALSE,545,0,501,0,0,Camren Summers,FALSE
689,Earth,FALSE,TRAPPIST-1e,21,FALSE,0,2,665,0,9,Sterling Barber,FALSE
690,Earth,FALSE,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Quinn Padilla,TRUE
691,Earth,FALSE,TRAPPIST-1e,44,FALSE,0,903,0,0,0,Kennedy Navarro,FALSE
692,Mars,FALSE,TRAPPIST-1e,37,FALSE,27,0,1131,0,1318,Jillian Martinez,FALSE
693,Earth,FALSE,TRAPPIST-1e,24,FALSE,0,0,0,636,68,Akira Hensley,FALSE
694,Mars,FALSE,TRAPPIST-1e,26,FALSE,1946,4,4,0,623,Corey Barrera,FALSE
695,Europa,FALSE,TRAPPIST-1e,42,FALSE,41,1912,0,1899,43,Randy Sampson,FALSE
696,Earth,FALSE,TRAPPIST-1e,46,FALSE,0,0,533,277,0,Alexus Herman,FALSE
697,Earth,FALSE,TRAPPIST-1e,22,FALSE,712,6,70,0,0,Cullen Hicks,FALSE
698,Earth,TRUE,PSO J318.5-22,20,FALSE,0,0,0,0,0,Gustavo Whitaker,TRUE
699,Earth,TRUE,55 Cancri e,18,FALSE,0,0,0,0,0,Saige Moyer,FALSE
700,Earth,FALSE,55 Cancri e,24,FALSE,21,0,689,12,0,Alexandria Heath,TRUE
701,Europa,FALSE,TRAPPIST-1e,34,FALSE,11,3299,0,1013,15,Talia Ward,TRUE
702,Europa,TRUE,55 Cancri e,35,FALSE,0,0,0,0,0,Lyric Parker,TRUE
703,Europa,FALSE,55 Cancri e,37,FALSE,0,90,0,3282,11,Zachariah Avery,FALSE
704,Mars,FALSE,TRAPPIST-1e,21,FALSE,970,0,180,0,64,Macie Graves,FALSE
705,Mars,FALSE,TRAPPIST-1e,29,FALSE,1290,0,6,1,0,Sebastian Horton,FALSE
706,Europa,TRUE,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Rosemary Duarte,FALSE
707,Mars,FALSE,TRAPPIST-1e,28,FALSE,1789,16,3,10,1,Aria Adams,FALSE
708,Earth,FALSE,TRAPPIST-1e,50,FALSE,0,0,0,785,19,Brady Ashley,FALSE
709,Earth,FALSE,TRAPPIST-1e,27,FALSE,0,253,0,79,421,Selena Holland,FALSE
710,Mars,FALSE,TRAPPIST-1e,29,FALSE,528,271,99,0,130,Mia Villegas,FALSE
711,Mars,FALSE,TRAPPIST-1e,20,FALSE,489,126,663,214,0,Cesar Valentine,FALSE
712,Earth,TRUE,PSO J318.5-22,23,FALSE,0,0,0,0,0,Jon Hebert,TRUE
713,Earth,FALSE,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Wilson Gibson,FALSE
714,Europa,TRUE,PSO J318.5-22,35,FALSE,0,0,0,0,0,Gabrielle Cowan,TRUE
715,Earth,TRUE,PSO J318.5-22,14,FALSE,0,0,0,0,0,Kayla Kidd,FALSE
716,Earth,FALSE,55 Cancri e,23,FALSE,348,210,0,0,1,Lennon Singh,FALSE
717,Earth,TRUE,TRAPPIST-1e,20,FALSE,0,0,0,0,0,Davian Hansen,TRUE
718,Earth,FALSE,TRAPPIST-1e,34,FALSE,695,25,276,0,0,Zane Holland,FALSE
719,Mars,FALSE,TRAPPIST-1e,41,FALSE,239,1,1048,0,0,Justine Harris,TRUE
720,Earth,FALSE,TRAPPIST-1e,26,FALSE,0,29,0,759,0,Alessandro Mcmillan,FALSE
721,Earth,FALSE,TRAPPIST-1e,16,FALSE,0,0,722,0,1,Yahir Schroeder,TRUE
722,Earth,TRUE,PSO J318.5-22,43,FALSE,0,0,0,0,0,Melissa Alvarado,FALSE
723,Mars,FALSE,TRAPPIST-1e,48,FALSE,581,6,1,158,0,Taniyah Charles,FALSE
724,Earth,FALSE,TRAPPIST-1e,28,FALSE,0,292,1039,1,489,Antony Gonzalez,FALSE
725,Europa,FALSE,55 Cancri e,42,FALSE,0,5436,0,471,109,Ashtyn Wiley,TRUE
726,Europa,FALSE,TRAPPIST-1e,52,FALSE,0,5,0,108,1788,Alexa Richard,FALSE
727,Europa,FALSE,55 Cancri e,25,FALSE,0,145,1359,492,205,Noah Singleton,FALSE
728,Mars,FALSE,55 Cancri e,27,FALSE,63,0,1970,0,0,Harper Hobbs,TRUE
729,Europa,TRUE,55 Cancri e,29,TRUE,0,0,0,0,0,Tyrese Robbins,TRUE
730,Earth,TRUE,TRAPPIST-1e,13,FALSE,0,0,0,0,0,Yair Shepard,TRUE
731,Earth,TRUE,TRAPPIST-1e,12,FALSE,0,0,0,0,0,Brylee Hanna,FALSE
732,Earth,FALSE,TRAPPIST-1e,34,FALSE,44,1290,51,0,9,Conner Villarreal,FALSE
733,Earth,FALSE,TRAPPIST-1e,19,FALSE,0,0,0,484,344,Moshe Reese,FALSE
734,Earth,FALSE,55 Cancri e,22,FALSE,0,0,0,1600,168,Isabela Montgomery,TRUE
735,Earth,FALSE,TRAPPIST-1e,14,FALSE,5,0,479,297,9,Dylan Hurst,FALSE
736,Mars,FALSE,TRAPPIST-1e,21,FALSE,1242,0,654,0,0,Milo Esparza,FALSE
737,Europa,TRUE,55 Cancri e,29,FALSE,0,0,0,0,0,Isabela Jacobson,TRUE
738,Earth,FALSE,TRAPPIST-1e,16,FALSE,0,30,0,769,4,Amya Mendez,FALSE
739,Europa,TRUE,55 Cancri e,36,FALSE,0,0,0,0,0,Braiden Robertson,TRUE
740,Earth,FALSE,55 Cancri e,22,FALSE,483,0,0,304,21,Leroy Heath,TRUE
741,Mars,FALSE,TRAPPIST-1e,26,FALSE,2832,107,4447,15,4,Adriel Navarro,FALSE
742,Mars,FALSE,PSO J318.5-22,43,FALSE,817,0,617,0,0,Benjamin Johnson,FALSE
743,Earth,TRUE,55 Cancri e,36,FALSE,0,0,0,0,0,Sofia Zimmerman,TRUE
744,Europa,FALSE,TRAPPIST-1e,63,FALSE,0,4579,1,1006,2084,Lauryn Schmidt,TRUE
745,Mars,TRUE,TRAPPIST-1e,40,FALSE,0,0,0,0,0,Marley Kline,TRUE
746,Mars,FALSE,TRAPPIST-1e,13,FALSE,157,0,1199,0,14,Joyce Reed,FALSE
747,Earth,FALSE,TRAPPIST-1e,22,FALSE,718,2,50,0,0,Ashleigh Glass,TRUE
748,Earth,FALSE,TRAPPIST-1e,55,FALSE,0,0,5,0,2409,Elliana Aguilar,FALSE
749,Europa,TRUE,TRAPPIST-1e,59,FALSE,0,0,0,0,0,Lara Kramer,TRUE
750,Earth,FALSE,TRAPPIST-1e,29,FALSE,2478,0,31,4,11,Makai Romero,FALSE
751,Earth,FALSE,TRAPPIST-1e,44,FALSE,358,303,0,0,131,Isabella Williams,FALSE
752,Mars,TRUE,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Ace Burton,TRUE
753,Mars,FALSE,TRAPPIST-1e,23,FALSE,2260,0,152,106,60,Dennis Macias,FALSE
754,Earth,FALSE,PSO J318.5-22,37,FALSE,501,0,179,1,0,Addison Tate,TRUE
755,Earth,FALSE,TRAPPIST-1e,18,FALSE,388,182,0,66,140,Ryder Farley,FALSE
756,Europa,TRUE,TRAPPIST-1e,16,FALSE,0,0,0,0,0,Charlee Patrick,TRUE
757,Earth,TRUE,TRAPPIST-1e,16,FALSE,0,0,0,0,0,Presley Smith,TRUE
758,Europa,FALSE,55 Cancri e,28,FALSE,0,11330,72,43,461,Rory Buck,TRUE
759,Earth,FALSE,TRAPPIST-1e,55,FALSE,0,242,0,479,3,Bella Gallagher,FALSE
760,Mars,TRUE,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Eliza Lowery,TRUE
761,Earth,FALSE,TRAPPIST-1e,24,FALSE,0,7,127,639,37,Brendon Dickson,FALSE
762,Earth,FALSE,TRAPPIST-1e,29,FALSE,272,615,0,0,1,Nathan Kaufman,FALSE
763,Europa,TRUE,55 Cancri e,33,FALSE,0,0,0,0,0,Carsen Shaffer,TRUE
764,Earth,TRUE,55 Cancri e,23,FALSE,0,0,0,0,0,Clay Rodgers,TRUE
765,Earth,FALSE,TRAPPIST-1e,37,FALSE,614,0,50,11,319,Amelia Mcdowell,FALSE
766,Earth,FALSE,TRAPPIST-1e,19,FALSE,0,721,0,25,1,Liana Cruz,TRUE
767,Europa,TRUE,55 Cancri e,40,FALSE,0,0,0,0,0,Aspen Montgomery,TRUE
768,Europa,FALSE,TRAPPIST-1e,77,FALSE,0,9032,0,128,1464,Tomas Perez,TRUE
769,Earth,TRUE,TRAPPIST-1e,20,FALSE,0,0,0,0,0,Natalia Chang,FALSE
770,Mars,TRUE,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Giovanna Hicks,TRUE
771,Earth,FALSE,TRAPPIST-1e,28,FALSE,4,166,743,0,0,Rihanna Cowan,TRUE
772,Europa,FALSE,TRAPPIST-1e,30,FALSE,209,157,2566,171,472,Melanie Roberts,FALSE
773,Mars,TRUE,55 Cancri e,36,FALSE,0,0,0,0,0,Angela Sweeney,TRUE
774,Earth,FALSE,TRAPPIST-1e,11,FALSE,0,0,0,0,0,Damarion Blake,FALSE
775,Europa,FALSE,TRAPPIST-1e,40,FALSE,0,0,0,0,0,Walter Heath,TRUE
776,Mars,FALSE,TRAPPIST-1e,49,FALSE,552,0,7,0,183,Dillan Church,FALSE
777,Mars,TRUE,PSO J318.5-22,27,FALSE,0,0,0,0,0,Kathleen Mahoney,TRUE
778,Earth,TRUE,55 Cancri e,2,FALSE,0,0,0,0,0,Lyla Little,FALSE
779,Europa,FALSE,55 Cancri e,39,TRUE,0,2868,0,5,1968,Eve Haney,TRUE
780,Europa,TRUE,55 Cancri e,59,FALSE,0,0,0,0,0,Ansley Bradford,TRUE
781,Mars,FALSE,TRAPPIST-1e,48,FALSE,137,0,877,0,0,Tucker Stewart,TRUE
782,Mars,TRUE,TRAPPIST-1e,26,FALSE,0,0,0,0,0,Jorden Le,FALSE
783,Earth,TRUE,PSO J318.5-22,20,FALSE,0,0,0,0,0,Killian Conway,TRUE
784,Earth,FALSE,TRAPPIST-1e,54,FALSE,118,0,0,669,0,Cole Blake,FALSE
785,Earth,FALSE,PSO J318.5-22,63,FALSE,0,0,80,0,2322,Keegan Solis,FALSE
786,Earth,TRUE,TRAPPIST-1e,19,FALSE,0,0,0,0,0,Nelson Ortega,TRUE
787,Earth,FALSE,TRAPPIST-1e,24,FALSE,276,0,0,0,489,Jamie Mayo,TRUE
788,Earth,FALSE,PSO J318.5-22,23,FALSE,90,4,0,7,588,Jaime Salas,FALSE
789,Earth,TRUE,PSO J318.5-22,20,FALSE,0,0,0,0,0,Jordyn Reynolds,TRUE
790,Europa,TRUE,TRAPPIST-1e,13,FALSE,0,0,0,0,0,Reed Novak,TRUE
791,Earth,FALSE,TRAPPIST-1e,38,FALSE,32,1163,0,52,1935,Allisson York,FALSE
792,Earth,FALSE,TRAPPIST-1e,42,FALSE,0,594,0,0,119,Katrina Combs,FALSE
793,Europa,FALSE,TRAPPIST-1e,33,FALSE,0,774,0,6255,6,Raiden Harding,FALSE
794,Earth,FALSE,PSO J318.5-22,40,FALSE,420,0,345,1,0,Stanley Valentine,FALSE
795,Earth,TRUE,PSO J318.5-22,16,FALSE,0,0,0,0,0,Demarion Ramirez,FALSE
796,Earth,TRUE,TRAPPIST-1e,23,FALSE,0,0,0,0,0,Addisyn Schwartz,FALSE
